Time Series 1 = CellDef_1.Attractant (Concentration)

Time,Time Series 1
38.25,0.1692130327
38.30,0.1693995118
38.35,0.1695863724
38.40,0.1697738171
38.45,0.1699615836
38.50,0.1701497793
38.55,0.1703384161
38.60,0.1705273628
38.65,0.1707166314
38.70,0.1709061742
38.75,0.1710959077
38.80,0.1712860346
38.85,0.1714762449
38.90,0.1716667295
38.95,0.1718574286
39.00,0.1720482111
39.05,0.1722391248
39.10,0.1724302173
39.15,0.1726215482
39.20,0.1728128076
39.25,0.1730041862
39.30,0.1731956840
39.35,0.1733872294
39.40,0.1735787630
39.45,0.1737705231
39.50,0.1739622593
39.55,0.1741539478
39.60,0.1743456960
39.65,0.1745375156
39.70,0.1747293711
39.75,0.1749212980
39.80,0.1751131654
39.85,0.1753050923
39.90,0.1754969954
39.95,0.1756889582
40.00,0.1758809209
40.05,0.1760730147
40.10,0.1762649894
40.15,0.1764570475
40.20,0.1766491413
40.25,0.1768412471
40.30,0.1770333648
40.35,0.1772255301
40.40,0.1774177551
40.45,0.1776099682
40.50,0.1778021812
40.55,0.1779944897
40.60,0.1781866789
40.65,0.1783789277
40.70,0.1785712481
40.75,0.1787635326
40.80,0.1789558291
40.85,0.1791480780
40.90,0.1793403506
40.95,0.1795325756
41.00,0.1797248483
41.05,0.1799170613
41.10,0.1801091075
41.15,0.1803011775
41.20,0.1804931760
41.25,0.1806849599
41.30,0.1808767557
41.35,0.1810683727
41.40,0.1812598467
41.45,0.1814511061
41.50,0.1816421151
41.55,0.1818329692
41.60,0.1820236087
41.65,0.1822138548
41.70,0.1824039578
41.75,0.1825936198
41.80,0.1827829242
41.85,0.1829716921
41.90,0.1831602693
41.95,0.1833482265
42.00,0.1835357308
42.05,0.1837225676
42.10,0.1839089155
42.15,0.1840947032
42.20,0.1842797518
42.25,0.1844640255
42.30,0.1846476197
42.35,0.1848302960
42.40,0.1850123048
42.45,0.1851933956
42.50,0.1853734016
42.55,0.1855525374
42.60,0.1857307553
42.65,0.1859076500
42.70,0.1860836148
42.75,0.1862583637
42.80,0.1864318490
42.85,0.1866040707
42.90,0.1867749095
42.95,0.1869447589
43.00,0.1871128440
43.05,0.1872795939
43.10,0.1874449134
43.15,0.1876085401
43.20,0.1877707124
43.25,0.1879312754
43.30,0.1880900502
43.35,0.1882472992
43.40,0.1884027600
43.45,0.1885564923
43.50,0.1887083054
43.55,0.1888582945
43.60,0.1890064597
43.65,0.1891527295
43.70,0.1892969489
43.75,0.1894393325
43.80,0.1895797014
43.85,0.1897179484
43.90,0.1898543358
43.95,0.1899885416
44.00,0.1901207566
44.05,0.1902506948
44.10,0.1903787017
44.15,0.1905045629
44.20,0.1906281352
44.25,0.1907498002
44.30,0.1908691287
44.35,0.1909863353
44.40,0.1911013842
44.45,0.1912142396
44.50,0.1913249969
44.55,0.1914335728
44.60,0.1915398479
44.65,0.1916441321
44.70,0.1917461872
44.75,0.1918460369
44.80,0.1919437885
44.85,0.1920393944
44.90,0.1921329379
44.95,0.1922242999
45.00,0.1923135400
45.05,0.1924008131
45.10,0.1924859047
45.15,0.1922482967
45.20,0.1923341274
45.25,0.1924180627
45.30,0.1924996853
45.35,0.1925794601
45.40,0.1926570058
45.45,0.1927325010
45.50,0.1928060412
45.55,0.1928773999
45.60,0.1929466367
45.65,0.1930137396
45.70,0.1930785656
45.75,0.1931408048
45.80,0.1932005763
45.85,0.1932574630
45.90,0.1934816241
45.95,0.1935295939
46.00,0.1935751915
46.05,0.1936190009
46.10,0.1936617851
46.15,0.1938316941
46.20,0.1938770175
46.25,0.1939232469
46.30,0.1939704537
46.35,0.1940188050
46.40,0.1940685749
46.45,0.1941197634
46.50,0.1941723466
46.55,0.1942265272
46.60,0.1942822814
46.65,0.1943396688
46.70,0.1943986893
46.75,0.1944593668
46.80,0.1945218563
46.85,0.1945859551
46.90,0.1946519375
46.95,0.1947196603
47.00,0.1947892308
47.05,0.1948551536
47.10,0.1949175835
47.15,0.1949765325
47.20,0.1950320959
47.25,0.1950843930
47.30,0.1951335311
47.35,0.1951796532
47.40,0.1952228785
47.45,0.1952633619
47.50,0.1953012943
47.55,0.1953366041
47.60,0.1953696728
47.65,0.1954005003
47.70,0.1954291701
47.75,0.1954559922
47.80,0.1954807997
47.85,0.1955040097
47.90,0.1955256104
47.95,0.1955455780
48.00,0.1955643296
48.05,0.1955815554
48.10,0.1955976129
48.15,0.1956124425
48.20,0.1956263065
