"Time Series 1 = CellDef_1.Attractant (Concentration)",,,,,,,,,,,,,
,,,,,,,,,,,,,
"Time","Time Series 1","Time Series 1","Time Series 1","Time Series 1",,"Time Series 2","Time Series 2","Time Series 2","Time Series 2",,"Time Series 3","Time Series 3",
4.9,0,0.0000096149,0.0000054248,0.0055861961,,0,0.05,0.05,0,,0.05,0,0
4.95,0,0.000009821,0.0000054641,0.0055748038,,0,0.05,0.05,0,,0.05,0,0
5,0,0.0000100312,0.0000055029,0.005564598,,0,0.05,0.05,0,,0.05,0,0
5.05,0,0.0000102456,0.0000055413,0.0055554885,,0,0.05,0.05,0,,0.05,0,0
5.1,0,0.0000104643,0.0000055791,0.0055473898,,0,0.05,0.05,0,,0.05,0,0
5.15,0,0.0000106873,0.0000056165,0.0055402283,,0,0.05,0.05,0,,0.05,0,0
5.2,0,0.0000109148,0.0000056533,0.0055339262,,0,0.05,0.05,0,,0.05,0,0
5.25,0,0.0000111467,0.0000056896,0.0055284258,,0,0.05,0.05,0,,0.05,0,0
5.3,0,0.0000113832,0.0000057253,0.0055236585,,0,0.05,0.05,0,,0.05,0,0
5.35,0,0.0000116244,0.0000057604,0.0055195823,,0,0.05,0.05,0,,0.05,0,0
5.4,0,0.0000118703,0.0000057949,0.0055161417,,0,0.05,0.05,0,,0.05,0,0
5.45,0,0.0000121211,0.0000058286,0.0055132799,,0,0.05,0.05,0,,0.05,0,0
5.5,0,0.0000123768,0.0000058618,0.0055109601,,0,0.05,0.05,0,,0.05,0,0
5.55,0,0.0000126375,0.0000058942,0.0055091385,,0,0.05,0.05,0,,0.05,0,0
5.6,0,0.0000129033,0.0000059258,0.0055077832,,0,0.05,0.05,0,,0.05,0,0
5.65,0,0.0000131743,0.0000059567,0.0055068593,,0,0.05,0.05,0,,0.05,0,0
5.7,0,0.0000134506,0.0000059868,0.0055063255,,0,0.05,0.05,0,,0.05,0,0
5.75,0,0.0000137324,0.0000060161,0.0055061605,,0,0.05,0.05,0.05,,0.05,0,0
5.8,0,0.0000140196,0.0000060446,0.0055033963,,0,0.05,0.05,0.05,,0.05,0,0
5.85,0,0.0000143125,0.0000060723,0.0054982163,,0,0.05,0.05,0.05,,0.05,0,0
5.9,0,0.0000146112,0.000006099,0.0054907978,,0,0.05,0.05,0.05,,0.05,0,0
5.95,0,0.0000149156,0.0000061249,0.0054812897,,0,0.05,0.05,0.05,,0.05,0,0
6,0,0.0000152261,0.0000061498,0.0054698393,,0,0.05,0.05,0.05,,0.05,0,0
6.05,0,0.0000155426,0.0000061738,0.0054565761,,0.05,0.05,0.05,0.05,,0,0,0
6.1,0,0.0000158654,0.0000061968,0.0054416161,,0.05,0.05,0.05,0.05,,0,0,0
6.15,0,0.0000161945,0.0000062189,0.0054250773,,0.05,0.05,0.05,0.05,,0,0,0
6.2,0,0.00001653,0.0000062399,0.0054070573,,0.05,0.05,0.05,0.05,,0,0,0
6.25,0,0.0000168722,0.0000062599,0.0053876583,,0.05,0.05,0.05,0.05,,0,0,0
6.3,0,0.0000172211,0.0000062789,0.0053669568,,0.05,0.05,0.05,0.05,,0,0,0
6.35,0,0.0000175769,0.0000062968,0.0053450417,,0.05,0.05,0.05,0.05,,0,0,0
6.4,0,0.0000179398,0.0000063137,0.0053219829,,0.05,0.05,0.05,0.05,,0,0,0
6.45,0,0.0000183098,0.0000063294,0.0052978508,,0.05,0.05,0.05,0.05,,0,0,0
6.5,0,0.0000186872,0.0000063441,0.0052727096,,0.05,0.05,0.05,0.05,,0,0,0
6.55,0,0.000019072,0.0000063576,0.005246621,,0.05,0.05,0.05,0.05,,0,0,0
6.6,0,0.0000194645,0.00000637,0.0052196339,,0.05,0.05,0.05,0.05,,0,0,0
6.65,0,0.0000198649,0.0000063813,0.0051918056,,0.05,0.05,0.05,0.05,,0,0,0
6.7,0,0.0000202733,0.0000063914,0.0051631823,,0.05,0.05,0.05,0.05,,0,0,0
6.75,0,0.0000206898,0.0000064003,0.0051338159,,0.05,0.05,0.05,0.05,,0,0,0
6.8,0,0.0000211147,0.0000064081,0.0051037401,,0.05,0.05,0.05,0.05,,0,0,0
6.85,0,0.0000215482,0.0000064147,0.0050729908,,0.05,0.05,0.05,0.05,,0,0,0
6.9,0,0.0000219905,0.0000064202,0.0050416078,,0.05,0.05,0.05,0.05,,0,0,0
6.95,0,0.0000224417,0.0000064244,0.005009624,,0.05,0.05,0.05,0.05,,0,0,0
7,0,0.000022902,0.0000064275,0.0049770705,,0.05,0.05,0.05,0.05,,0,0,0
7.05,0,0.0000233718,0.0000064293,0.0049439766,,0.05,0.05,0.05,0.05,,0,0,0
7.1,0,0.0000238512,0.00000643,0.0049103763,,0.05,0.05,0.05,0.05,,0,0,0
7.15,0,0.0000243403,0.0000064295,0.0048762791,,0.05,0.05,0.05,0.05,,0,0,0
7.2,0,0.0000248396,0.0000064279,0.0048417229,,0.05,0.05,0.05,0.05,,0,0,0
7.25,0,0.0000253492,0.000006425,0.0048067264,,0.05,0.05,0.05,0.05,,0,0,0
7.3,0,0.0000258693,0.000006421,0.0047713105,,0.05,0.05,0.05,0.05,,0,0,0
7.35,0,0.0000264003,0.0000064158,0.0047354978,,0.05,0.05,0.05,0.05,,0,0,0
7.4,0,0.0000269423,0.0000064095,0.0046993028,,0.05,0.05,0.05,0.05,,0,0,0
7.45,0,0.0000274957,0.0000064021,0.0046627425,,0.05,0.05,0.05,0.05,,0,0,0
7.5,0,0.0000280608,0.0000063935,0.0046258375,,0.05,0.05,0.05,0.05,,0,0,0
7.55,0,0.0000305051,0.0000063838,0.0045885999,,0.05,0.05,0.05,0.05,,0,0,0
7.6,0,0.0000311282,0.000006373,0.004551043,,0.05,0.05,0.05,0.05,,0,0,0
7.65,0,0.0000317645,0.0000063612,0.0045131933,,0.05,0.05,0.05,0.05,,0,0,0
7.7,0,0.0000324145,0.0000063482,0.0044750512,,0.05,0.05,0.05,0.05,,0,0,0
7.75,0,0.0000330784,0.0000063343,0.0044366296,,0.05,0.05,0.05,0.05,,0,0,0
7.8,0,0.0000337568,0.0000063194,0.0043979563,,0.05,0.05,0.05,0,,0,0,0
7.85,0,0.0000344498,0.0000063035,0.0043623,,0.05,0.05,0.05,0,,0,0,0
7.9,0,0.0000351581,0.0000062866,0.0043294467,,0.05,0.05,0.05,0,,0,0,0
7.95,0,0.0000358818,0.0000062689,0.0042992,,0.05,0.05,0.05,0,,0,0,0
8,0,0.0000366215,0.0000062503,0.0042713679,,0.05,0.05,0.05,0,,0,0,0
8.05,0,0.0000373776,0.0000062308,0.0042457812,,0.05,0.05,0.05,0,,0,0,0
8.1,0,0.0000381505,0.0000062105,0.0042222731,,0.05,0.05,0.05,0,,0,0,0
8.15,0,0.0000389407,0.0000061895,0.0042006928,,0.05,0.05,0.05,0,,0,0,0
8.2,0,0.0000397486,0.0000061678,0.0041809097,,0.05,0.05,0,0,,0,0,0.05
8.25,0,0.0000405748,0.0000061482,0.0041627802,,0.05,0.05,0,0,,0,0,0.05
8.3,0,0.0000414197,0.0000061307,0.004146187,,0.05,0.05,0,0,,0,0,0.05
8.35,0,0.0000422839,0.0000061152,0.0041310228,,0.05,0.05,0,0,,0,0,0.05
8.4,0,0.000043168,0.0000061016,0.0041171815,,0.05,0.05,0,0,,0,0,0.05
8.45,0,0.0000440723,0.0000060898,0.0041045561,,0.05,0.05,0,0,,0,0,0.05
8.5,0,0.0000449976,0.0000060797,0.0040930707,,0.05,0.05,0,0,,0,0,0.05
8.55,0,0.0000459443,0.0000060714,0.0040826362,,0.05,0.05,0,0,,0,0,0.05
8.6,0,0.0000469131,0.0000060645,0.0040731698,,0.05,0.05,0,0,,0,0,0.05
8.65,0,0.0000479045,0.0000060591,0.0040646039,,0.05,0.05,0,0,,0,0,0.05
8.7,0,0.0000489193,0.0000060551,0.0040568735,,0.05,0.05,0,0,,0,0,0.05
8.75,0,0.0000499581,0.0000060523,0.0040499154,,0.05,0.05,0,0,,0,0,0.05
8.8,0,0.0000510216,0.0000060508,0.004043673,,0.05,0.05,0,0,,0,0,0.05
8.85,0,0.0000521104,0.0000060503,0.0040380962,,0.05,0.05,0,0,,0,0,0.05
8.9,0,0.0000532251,0.0000060509,0.0040331293,,0.05,0.05,0,0,,0,0,0.05
8.95,0,0.0000543665,0.0000060525,0.0040287323,,0.05,0.05,0,0,,0,0,0.05
9,0,0.0000555353,0.0000060549,0.0040248584,,0.05,0.05,0,0,,0,0,0.05
9.05,0,0.0000567324,0.0000060582,0.0040214684,,0.05,0.05,0,0,,0,0,0.05
9.1,0,0.0000579583,0.0000060622,0.0040185362,,0.05,0.05,0,0,,0,0,0.05
9.15,0,0.0000592139,0.000006067,0.0040160187,,0.05,0.05,0,0,,0,0,0.05
9.2,0,0.0000605001,0.0000060724,0.0040138848,,0.05,0.05,0,0,,0,0,0.05
9.25,0,0.0000618175,0.0000060784,0.0040121112,,0.05,0.05,0,0,,0,0,0.05
9.3,0,0.000063167,0.000006085,0.0040106669,,0.05,0.05,0,0,,0,0,0.05
9.35,0,0.0000645494,0.0000060921,0.0040095329,,0.05,0.05,0,0,,0,0,0.05
9.4,0,0.0000659657,0.0000060998,0.004008681,,0.05,0.05,0,0,,0,0,0.05
9.45,0,0.0000674165,0.0000061078,0.0040080931,,0.05,0.05,0,0,,0,0,0.05
9.5,0,0.0000689029,0.0000061163,0.0040077515,,0.05,0.05,0,0,,0,0,0.05
9.55,0,0.0000704256,0.0000061252,0.0040076327,,0.05,0.05,0,0,,0,0,0.05
9.6,0,0.0000719856,0.0000061344,0.0040077247,,0.05,0.05,0,0,,0,0,0.05
9.65,0,0.0000735838,0.000006144,0.0040080085,,0.05,0.05,0,0,,0,0,0.05
9.7,0,0.0000752211,0.0000061539,0.0040084727,,0.05,0.05,0,0,,0,0,0.05
9.75,0,0.0000768984,0.0000061641,0.0040091034,,0.05,0.05,0,0.05,,0,0,0.05
9.8,0,0.0000786166,0.0000061745,0.004010541,,0.05,0.05,0,0.05,,0,0,0.05
9.85,0,0.0000803767,0.0000061852,0.0040127244,,0.05,0.05,0,0.05,,0,0,0.05
9.9,0,0.0000821796,0.0000061961,0.0040155992,,0.05,0.05,0,0.05,,0,0,0.05
9.95,0,0.0000840262,0.0000062073,0.0040191021,,0.05,0.05,0,0.05,,0,0,0.05
10,0,0.0000859174,0.0000062186,0.0040231891,,0.05,0.05,0.05,0.05,,0,0,0
10.05,0,0.0000878542,0.000006235,0.0040278047,,0.05,0.05,0.05,0.05,,0,0,0
10.1,0,0.0000898376,0.0000062561,0.0040329184,,0.05,0.05,0.05,0.05,,0,0,0
10.15,0,0.0000918685,0.0000062818,0.0040384829,,0.05,0.05,0.05,0.05,,0,0,0
10.2,0,0.0000939478,0.0000063119,0.0040444709,,0.05,0.05,0.05,0.05,,0,0,0
10.25,0,0.0000960764,0.0000063464,0.0040508486,,0.05,0.05,0.05,0.05,,0,0,0
10.3,0,0.0000982554,0.0000063851,0.0040575884,,0.05,0.05,0.05,0.05,,0,0,0
10.35,0,0.0001004855,0.0000064282,0.004064662,,0.05,0.05,0.05,0.05,,0,0,0
10.4,0,0.0001027678,0.0000064757,0.0040720552,,0.05,0.05,0.05,0.05,,0,0,0
10.45,0,0.000105103,0.0000065277,0.0040797532,,0.05,0.05,0.05,0.05,,0,0,0
10.5,0,0.0001074921,0.0000065843,0.0040877312,,0.05,0.05,0.05,0.05,,0,0,0
10.55,0,0.0001099361,0.0000066456,0.0040959816,,0.05,0.05,0.05,0.05,,0,0,0
10.6,0,0.0001124355,0.0000067117,0.0041044965,,0.05,0.05,0.05,0.05,,0,0,0
10.65,0,0.0001149915,0.0000067828,0.004113264,,0.05,0.05,0.05,0.05,,0,0,0
10.7,0,0.0001176047,0.0000068591,0.00412228,,0.05,0.05,0.05,0.05,,0,0,0
10.75,0,0.0001202758,0.0000069406,0.0041315395,,0.05,0.05,0.05,0.05,,0,0,0
10.8,0,0.000123006,0.0000070275,0.0041410435,,0.05,0.05,0.05,0.05,,0,0,0
10.85,0,0.0001257957,0.0000071199,0.0041507907,,0.05,0.05,0.05,0.05,,0,0,0
10.9,0,0.0001286456,0.0000072179,0.0041607853,,0.05,0.05,0.05,0.05,,0,0,0
10.95,0,0.0001315567,0.0000073217,0.0041710261,,0.05,0.05,0.05,0.05,,0,0,0
11,0,0.0001345293,0.0000074312,0.004181511,,0.05,0.05,0.05,0.05,,0,0,0
11.05,0,0.0001375643,0.0000075466,0.0041922651,,0.05,0.05,0.05,0.05,,0,0,0
11.1,0,0.000140662,0.0000076679,0.0042032786,,0.05,0.05,0.05,0.05,,0,0,0
11.15,0,0.0001438233,0.0000077952,0.0042145621,,0.05,0.05,0.05,0.05,,0,0,0
11.2,0,0.0001470487,0.0000079284,0.0042261224,,0.05,0.05,0.05,0.05,,0,0,0
11.25,0,0.0001503384,0.0000080676,0.0042379752,,0.05,0.05,0.05,0.05,,0,0,0
11.3,0,0.0001536931,0.0000082128,0.0042501301,,0.05,0.05,0.05,0.05,,0,0,0
11.35,0,0.0001571131,0.000008364,0.0042625967,,0.05,0.05,0.05,0.05,,0,0,0
11.4,0,0.0001605989,0.0000085211,0.0042753834,,0.05,0.05,0.05,0.05,,0,0,0
11.45,0,0.0001641506,0.0000086841,0.0042885114,,0.05,0.05,0.05,0.05,,0,0,0
11.5,0,0.0001677688,0.000008853,0.004301988,,0.05,0.05,0.05,0.05,,0,0,0
11.55,0,0.0001714533,0.0000090278,0.0043158241,,0.05,0.05,0.05,0.05,,0,0,0
11.6,0,0.0001752048,0.0000092083,0.0043300342,,0.05,0.05,0.05,0.05,,0,0,0
11.65,0,0.000179023,0.0000093946,0.0043446325,,0.05,0.05,0.05,0.05,,0,0,0
11.7,0,0.0001829082,0.0000095867,0.0043596294,,0.05,0.05,0.05,0.05,,0,0,0
11.75,0,0.0001868606,0.0000097844,0.0043750409,,0.05,0.05,0.05,0.05,,0,0,0
11.8,0,0.00019088,0.0000099877,0.0043908861,,0.05,0.05,0.05,0.05,,0,0,0
11.85,0,0.0001949664,0.0000101966,0.0044071693,,0.05,0.05,0.05,0.05,,0,0,0
11.9,0,0.0001991196,0.000011134,0.0044239022,,0.05,0.05,0.05,0.05,,0,0,0
11.95,0,0.0002033396,0.0000113695,0.0044411074,,0.05,0.05,0.05,0.05,,0,0,0
12,0,0.0002076262,0.0000116108,0.0044587962,,0.05,0.05,0.05,0.05,,0,0,0
12.05,0,0.0002119792,0.0000118579,0.0045316622,,0.05,0.05,0.05,0.05,,0,0,0
12.1,0,0.0002163982,0.0000121106,0.0045503616,,0.05,0.05,0.05,0.05,,0,0,0
12.15,0,0.000220883,0.0000123691,0.004569592,,0.05,0.05,0.05,0.05,,0,0,0
12.2,0,0.0002254331,0.0000126331,0.0045893662,,0.05,0.05,0.05,0.05,,0,0,0
12.25,0,0.0002300483,0.0000129026,0.0046096977,,0.05,0.05,0.05,0.05,,0,0,0
12.3,0,0.0002347279,0.0000131777,0.0046305954,,0.05,0.05,0.05,0.05,,0,0,0
12.35,0,0.0002394716,0.0000134581,0.004652071,,0.05,0.05,0.05,0.05,,0,0,0
12.4,0,0.0002442789,0.0000137439,0.0046741311,,0.05,0.05,0.05,0.05,,0,0,0
12.45,0,0.0002491491,0.0000140351,0.0046967823,,0.05,0.05,0.05,0.05,,0,0,0
12.5,0,0.0002540816,0.0000143314,0.0047200374,,0.05,0.05,0.05,0.05,,0,0,0
12.55,0,0.0002590759,0.000014633,0.0047438923,,0.05,0.05,0.05,0.05,,0,0,0
12.6,0,0.0002641313,0.0000149396,0.0047683656,,0.05,0.05,0.05,0.05,,0,0,0
12.65,0,0.0002692473,0.0000152514,0.0047934558,,0.05,0.05,0.05,0.05,,0,0,0
12.7,0,0.000274423,0.0000155681,0.0048191663,,0.05,0.05,0.05,0.05,,0,0,0
12.75,0,0.0004380115,0.0000158898,0.0048455086,,0.05,0.05,0.05,0.05,,0,0,0
12.8,0,0.0004456933,0.0000162163,0.0048724793,,0.05,0.05,0.05,0.05,,0,0,0
12.85,0,0.0004534462,0.0000165477,0.0049000766,,0.05,0.05,0.05,0.05,,0,0,0
12.9,0,0.000461268,0.0000168838,0.0049283046,,0.05,0.05,0.05,0.05,,0,0,0
12.95,0,0.0004691572,0.0000172246,0.0049571723,,0.05,0.05,0.05,0.05,,0,0,0
13,0,0.0004771133,0.00001757,0.0049866695,,0.05,0.05,0.05,0.05,,0,0,0
13.05,0,0.0004851346,0.00001792,0.0050167967,,0.05,0.05,0.05,0.05,,0,0,0
13.1,0,0.0004932199,0.0000182744,0.0050475519,,0.05,0.05,0.05,0.05,,0,0,0
13.15,0,0.000501368,0.0000186332,0.0050789382,,0.05,0.05,0.05,0.05,,0,0,0
13.2,0,0.0005095778,0.0000189964,0.0051109415,,0.05,0.05,0.05,0.05,,0,0,0
13.25,0,0.0005178489,0.0000193639,0.0051435553,,0.05,0.05,0.05,0.05,,0,0,0
13.3,0,0.000526179,0.0000197355,0.0051767841,,0.05,0.05,0.05,0.05,,0,0,0
13.35,0,0.0005345687,0.0000201113,0.0052106164,,0.05,0.05,0.05,0.05,,0,0,0
13.4,0,0.0005430164,0.0000204912,0.0052450467,,0.05,0.05,0.05,0.05,,0,0,0
13.45,0,0.0005515216,0.000020875,0.0052800614,,0.05,0.05,0.05,0.05,,0,0,0
13.5,0,0.0005600835,0.0000212628,0.0053156555,,0.05,0.05,0.05,0.05,,0,0,0
13.55,0,0.0005687021,0.0000216544,0.0053518232,,0.05,0.05,0.05,0.05,,0,0,0
13.6,0,0.0005773767,0.0000220498,0.0053885385,,0.05,0.05,0.05,0.05,,0,0,0
13.65,0,0.0005861074,0.0000224488,0.005425806,,0.05,0.05,0.05,0.05,,0,0,0
13.7,0,0.0005948944,0.0000228516,0.0054636117,,0.05,0.05,0.05,0.05,,0,0,0
13.75,0,0.0006037377,0.0000232578,0.0055019412,,0.05,0.05,0.05,0.05,,0,0,0
13.8,0,0.0006126374,0.0000236676,0.0055407751,,0.05,0.05,0.05,0.05,,0,0,0
13.85,0,0.0006215945,0.0000240808,0.0055801176,,0.05,0.05,0.05,0.05,,0,0,0
13.9,0,0.00063061,0.0000244974,0.0056199316,,0.05,0.05,0.05,0.05,,0,0,0
13.95,0,0.0006396845,0.0000249172,0.0056602094,,0.05,0.05,0.05,0.05,,0,0,0
14,0,0.0006488195,0.0000253403,0.0057009496,,0.05,0.05,0.05,0.05,,0,0,0
14.05,0,0.0006580167,0.0000257665,0.0057421155,,0.05,0.05,0.05,0.05,,0,0,0
14.1,0,0.0006672774,0.0000261957,0.0057836983,,0.05,0.05,0.05,0.05,,0,0,0
14.15,0,0.0006766045,0.000026628,0.005825673,,0.05,0.05,0.05,0.05,,0,0,0
14.2,0,0.0006859999,0.0000270632,0.0058680303,,0.05,0.05,0.05,0.05,,0,0,0
14.25,0,0.0006954666,0.0000275014,0.0059107509,,0.05,0.05,0.05,0.05,,0,0,0
14.3,0,0.0007050076,0.0000279423,0.0059538145,,0.05,0.05,0.05,0.05,,0,0,0
14.35,0,0.0007146264,0.000028386,0.0059971966,,0.05,0.05,0.05,0.05,,0,0,0
14.4,0,0.0007243271,0.0000288323,0.0060408816,,0.05,0.05,0.05,0.05,,0,0,0
14.45,0,0.0007341134,0.0000292813,0.0060848504,,0.05,0.05,0.05,0.05,,0,0,0
14.5,0,0.0007439905,0.0000297329,0.0061290797,,0.05,0.05,0.05,0.05,,0,0,0
14.55,0,0.0007539632,0.000030187,0.0061735492,,0.05,0.05,0.05,0.05,,0,0,0
14.6,0,0.0007640366,0.0000306436,0.0062182404,,0.05,0.05,0.05,0.05,,0,0,0
14.65,0,0.0007742183,0.0000311026,0.0062631242,,0.05,0.05,0.05,0.05,,0,0,0
14.7,0,0.0007845129,0.0000315638,0.0063081816,,0.05,0.05,0.05,0.05,,0,0,0
14.75,0,0.0007949287,0.0000320274,0.006353388,,0.05,0.05,0.05,0.05,,0,0,0
14.8,0,0.0008054725,0.0000324932,0.0063987359,,0.05,0.05,0.05,0.05,,0,0,0
14.85,0,0.0008161531,0.0000329612,0.0064441852,,0.05,0.05,0.05,0.05,,0,0,0
14.9,0,0.0008269784,0.0000334313,0.0064897217,,0.05,0.05,0.05,0.05,,0,0,0
14.95,0,0.0008379586,0.0000339035,0.0065353118,,0.05,0.05,0.05,0.05,,0,0,0
15,0,0.0008491036,0.0000343777,0.006580957,,0.05,0.05,0.05,0.05,,0,0,0
15.05,0,0.0008604226,0.0000348538,0.0066266164,,0.05,0.05,0.05,0.05,,0,0,0
15.1,0,0.0008719284,0.0000353319,0.0066722669,,0.05,0.05,0.05,0.05,,0,0,0
15.15,0,0.0008836319,0.000035812,0.0067178935,,0.05,0.05,0.05,0.05,,0,0,0
15.2,0,0.0008955453,0.0000362938,0.0067634672,,0.05,0.05,0.05,0.05,,0,0,0
15.25,0,0.0009076832,0.0000367773,0.0068089724,,0.05,0.05,0.05,0.05,,0,0,0
15.3,0,0.0009200585,0.0000372626,0.0068543836,,0.05,0.05,0.05,0.05,,0,0,0
15.35,0,0.0009326859,0.0000377496,0.0068996742,,0.05,0.05,0.05,0.05,,0,0,0
15.4,0,0.000945582,0.0000382381,0.0069448188,,0.05,0.05,0.05,0.05,,0,0,0
15.45,0,0.000958761,0.0000387284,0.0069898017,,0.05,0.05,0.05,0.05,,0,0,0
15.5,0,0.0009722418,0.0000392202,0.0070346005,,0.05,0.05,0.05,0.05,,0,0,0
15.55,0,0.00098604,0.0000397135,0.0070791952,,0.05,0.05,0.05,0.05,,0,0,0
15.6,0,0.0010001756,0.0000402081,0.0071235672,,0.05,0.05,0.05,0.05,,0,0,0
15.65,0,0.001014667,0.0000407042,0.0071676977,,0.05,0.05,0.05,0.05,,0,0,0
15.7,0,0.0010295339,0.0000412017,0.0064946324,,0.05,0.05,0.05,0.05,,0,0,0
15.75,0,0.001044797,0.0000417004,0.0065408237,,0.05,0.05,0.05,0.05,,0,0,0
15.8,0,0.0010604764,0.0000422004,0.0065867625,,0.05,0.05,0.05,0.05,,0,0,0
15.85,0,0.0010765947,0.0000427016,0.0066324182,,0.05,0.05,0.05,0.05,,0,0,0
15.9,0,0.0010931741,0.000043204,0.0066777885,,0.05,0.05,0.05,0.05,,0,0,0
15.95,0,0.0011102374,0.0000437075,0.0067228436,,0.05,0.05,0.05,0.05,,0,0,0
16,0,0.0011278083,0.000044212,0.0067675687,,0.05,0.05,0.05,0.05,,0,0,0
16.05,0,0.0011459101,0.0000447177,0.0068119556,,0.05,0.05,0.05,0.05,,0,0,0
16.1,0,0.0011645665,0.0000452242,0.0068559818,,0.05,0.05,0.05,0.05,,0,0,0
16.15,0,0.0011838031,0.0000457317,0.0068996325,,0.05,0.05,0.05,0.05,,0,0,0
16.2,0,0.0012036444,0.0000462401,0.0069428906,,0.05,0.05,0.05,0.05,,0,0,0
16.25,0,0.001224115,0.0000467493,0.0069857568,,0.05,0.05,0.05,0.05,,0,0,0
16.3,0,0.001245241,0.0000472592,0.0070281975,,0.05,0.05,0.05,0.05,,0,0,0
16.35,0,0.0012670472,0.0000477698,0.0070702136,,0.05,0.05,0.05,0.05,,0,0,0
16.4,0,0.0012895584,0.000048281,0.0071117878,,0.05,0.05,0.05,0.05,,0,0,0
16.45,0,0.0013128017,0.0000487928,0.0071529105,,0.05,0.05,0.05,0.05,,0,0,0
16.5,0,0.0013368008,0.0000493052,0.0071935773,,0.05,0.05,0.05,0.05,,0,0,0
16.55,0,0.0013615808,0.000049818,0.0072337724,,0.05,0.05,0.05,0.05,,0,0,0
16.6,0,0.0013871687,0.0000503311,0.007273481,,0.05,0.05,0.05,0.05,,0,0,0
16.65,0,0.0014135882,0.0000508447,0.0073127121,,0.05,0.05,0.05,0.05,,0,0,0
16.7,0,0.0014408628,0.0000513585,0.0073514454,,0.05,0.05,0.05,0.05,,0,0,0
16.75,0,0.0014690175,0.0000518725,0.0073896743,,0.05,0.05,0.05,0.05,,0,0,0
16.8,0,0.001498077,0.0000523866,0.0074273989,,0.05,0.05,0.05,0.05,,0,0,0
16.85,0,0.0015280641,0.0000529009,0.0074646175,,0.05,0.05,0.05,0.05,,0,0,0
16.9,0,0.0015590015,0.0000534151,0.007501325,,0.05,0.05,0.05,0.05,,0,0,0
16.95,0,0.0015909132,0.0000539293,0.007537514,,0.05,0.05,0.05,0.05,,0,0,0
17,0,0.001623819,0.0000544433,0.0075731762,,0.05,0.05,0.05,0.05,,0,0,0
17.05,0,0.0016577443,0.0000549571,0.0076083176,,0.05,0.05,0.05,0.05,,0,0,0
17.1,0,0.0016927077,0.0000554707,0.0076429449,,0.05,0.05,0.05,0.05,,0,0,0
17.15,0,0.0017287331,0.0000559839,0.0076770432,,0.05,0.05,0.05,0.05,,0,0,0
17.2,0,0.0017658388,0.0000564966,0.0077106126,,0.05,0.05,0.05,0.05,,0,0,0
17.25,0,0.0018290717,0.0000570088,0.0077436723,,0.05,0.05,0.05,0.05,,0,0,0
17.3,0,0.0018688535,0.0000575204,0.007776209,,0.05,0.05,0.05,0.05,,0,0,0
17.35,0,0.0019097907,0.0000580313,0.0078082286,,0.05,0.05,0.05,0.05,,0,0,0
17.4,0,0.0019519022,0.0000585415,0.0078397341,,0.05,0.05,0.05,0.05,,0,0,0
17.45,0,0.0019952083,0.0000590509,0.0078707375,,0.05,0.05,0.05,0.05,,0,0,0
17.5,0,0.0020397265,0.0000595592,0.007901229,,0.05,0.05,0.05,0.05,,0,0,0
17.55,0,0.0020854754,0.0000600666,0.0079312272,,0.05,0.05,0.05,0.05,,0,0,0
17.6,0,0.0021324735,0.0000605728,0.0079607278,,0.05,0.05,0.05,0.05,,0,0,0
17.65,0,0.0021807374,0.0000610778,0.0079897448,,0.05,0.05,0.05,0.05,,0,0,0
17.7,0,0.0022302853,0.0000615815,0.0080182828,,0.05,0.05,0.05,0.05,,0,0,0
17.75,0,0.0022811346,0.0000620838,0.0080463476,,0.05,0.05,0.05,0.05,,0,0,0
17.8,0,0.0023333015,0.0000625846,0.0080739498,,0.05,0.05,0.05,0.05,,0,0,0
17.85,0,0.0023868032,0.0000630838,0.0081010953,,0.05,0.05,0.05,0.05,,0,0,0
17.9,0,0.0024416545,0.0000635813,0.0081277966,,0.05,0.05,0.05,0.05,,0,0,0
17.95,0,0.0024978729,0.000064077,0.0081540547,,0.05,0.05,0.05,0.05,,0,0,0
18,0,0.0025554745,0.0000645708,0.0081798822,,0.05,0.05,0.05,0.05,,0,0,0
18.05,0,0.002614475,0.0000650626,0.0082052954,,0.05,0.05,0.05,0.05,,0,0,0
18.1,0,0.0026748898,0.0000655522,0.0082302965,,0.05,0.05,0.05,0.05,,0,0,0
18.15,0,0.0027367335,0.0000660397,0.0082548954,,0.05,0.05,0.05,0.05,,0,0,0
18.2,0,0.0028000228,0.0000665248,0.008279106,,0.05,0.05,0.05,0.05,,0,0,0
18.25,0,0.0028647708,0.0000670074,0.0083029382,,0.05,0.05,0.05,0.05,,0,0,0
18.3,0,0.0029309949,0.0000674874,0.0083263949,,0.05,0.05,0.05,0.05,,0,0,0
18.35,0,0.0029987073,0.0000679648,0.0083494984,,0,0.05,0.05,0.05,,0.05,0,0
18.4,0,0.0030679241,0.0000684394,0.0083722576,,0,0.05,0.05,0.05,,0.05,0,0
18.45,0,0.0031386606,0.000068911,0.008394675,,0,0.05,0.05,0.05,,0.05,0,0
18.5,0,0.0032109287,0.0000693796,0.0084167689,,0,0.05,0.05,0.05,,0.05,0,0
18.55,0,0.0032847457,0.0000698449,0.0084385432,,0,0.05,0.05,0.05,,0.05,0,0
18.6,0,0.0033601217,0.000070307,0.0084600046,,0,0.05,0.05,0.05,,0.05,0,0
18.65,0,0.003437075,0.0000707656,0.0084811814,,0,0.05,0.05,0.05,,0.05,0,0
