"Time Series 6 = CellDef_1.Attractant (Concentration)",,,,,,,,,,
"Time Series 7 = CellDef_2.Attractant (Concentration)",,,,"Time Series 2 = CellDef_2.runTime (Cells)",,,,,,
"Time Series 8 = CellDef_3.Attractant (Concentration)",,,,"Time Series 3 = CellDef_3.runTime (Cells)",,,,,,
"Time Series 9 = CellDef_4.Attractant (Concentration)",,,,"Time Series 4 = CellDef_4.runTime (Cells)",,,,,,
"Time Series 10 = CellDef_5.Attractant (Concentration)",,,,"Time Series 5 = CellDef_5.runTime (Cells)",,,,,,
"Time","Time Series 6","Time Series 7","Time Series 8","Time Series9","Time Series 10","Time Series 1","Time Series 2","Time Series 3","Time Series 4","Time Series 5"
6.44,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.46,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.48,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.5,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.52,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.54,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.56,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.58,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.6,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.62,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.64,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.66,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.68,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.7,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.72,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.74,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.76,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.78,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.8,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.82,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.84,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.86,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.88,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.9,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.92,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.94,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.96,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
6.98,0.18,0.33,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.02,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.04,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.06,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.08,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.1,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.12,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.14,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.16,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.18,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.2,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.22,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.24,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.26,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.28,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.3,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.32,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.34,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.36,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.38,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.4,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.42,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.44,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.46,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.48,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.5,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.52,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.54,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.56,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
7.58,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.6,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.62,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.64,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.66,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.68,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.7,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.72,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.74,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.76,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.78,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.8,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.82,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.84,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.86,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.88,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.9,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.92,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.94,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.96,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
7.98,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
8,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
8.02,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
8.04,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
8.06,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
8.08,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.1,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.12,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.14,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.16,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.18,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.2,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.22,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.24,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.26,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.28,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.3,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.32,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.34,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.36,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.38,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.4,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.42,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.44,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.46,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.48,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.5,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.52,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.54,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.56,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.58,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.6,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.62,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.64,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.66,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.68,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.7,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.72,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.74,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.76,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.78,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.8,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.82,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.84,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.86,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.88,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.9,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.92,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.94,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.96,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
8.98,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.02,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.04,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.06,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.08,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.1,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.12,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.14,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.16,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.18,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.2,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.22,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.24,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.26,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.28,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.3,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.32,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.34,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.36,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.38,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.4,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.42,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.44,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.46,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.48,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.5,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.52,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.54,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.56,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.58,0.18,0.34,0.22,0.24,0.27,0.02,0.02,0,0.02,0.02
9.6,0.18,0.34,0.22,0.24,0.27,0,0.02,0,0.02,0.02
9.62,0.18,0.34,0.22,0.24,0.27,0,0.02,0,0.02,0.02
9.64,0.18,0.34,0.22,0.24,0.27,0,0.02,0,0.02,0.02
9.66,0.18,0.34,0.22,0.24,0.27,0,0.02,0,0.02,0.02
9.68,0.18,0.34,0.22,0.24,0.27,0,0.02,0,0.02,0.02
9.7,0.18,0.34,0.22,0.24,0.27,0,0.02,0,0.02,0.02
9.72,0.18,0.34,0.22,0.24,0.27,0,0.02,0,0.02,0.02
9.74,0.18,0.34,0.22,0.24,0.27,0,0.02,0,0.02,0.02
9.76,0.18,0.34,0.22,0.24,0.27,0,0.02,0,0.02,0.02
9.78,0.18,0.34,0.22,0.24,0.27,0,0.02,0,0.02,0.02
9.8,0.18,0.34,0.22,0.24,0.27,0,0.02,0,0.02,0.02
9.82,0.18,0.34,0.22,0.24,0.27,0,0.02,0,0.02,0.02
9.84,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
9.86,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
9.88,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
9.9,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
9.92,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
9.94,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
9.96,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
9.98,0.18,0.34,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.02,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.04,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.06,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.08,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.1,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.12,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.14,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.16,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.18,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.2,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.22,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.24,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.26,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.28,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.3,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.32,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.34,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.36,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.38,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.4,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.42,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.44,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.46,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.48,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.5,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.52,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.54,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.56,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.58,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.6,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.62,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.64,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.66,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.68,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.7,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.72,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.74,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.76,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.78,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.8,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.82,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.84,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.86,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.88,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.9,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.92,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.94,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.96,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
10.98,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
11,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
11.02,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
11.04,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
11.06,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
11.08,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
11.1,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
11.12,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
11.14,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
11.16,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
11.18,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
11.2,0.18,0.35,0.22,0.24,0.27,0,0.02,0.02,0.02,0.02
11.22,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.24,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.26,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.28,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.3,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.32,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.34,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.36,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.38,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.4,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.42,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.44,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.46,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.48,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.5,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.52,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.54,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.56,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.58,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.6,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.62,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.64,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.66,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.68,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.7,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.72,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.74,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.76,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.78,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.8,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.82,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.84,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.86,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.88,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.9,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.92,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.94,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.96,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
11.98,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
12,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
12.02,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
12.04,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0.02,0.02
12.06,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0,0.02
12.08,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0,0.02
12.1,0.18,0.35,0.22,0.24,0.27,0.02,0.02,0.02,0,0.02
12.12,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.14,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.16,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.18,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.2,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.22,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.24,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.26,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.28,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.3,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.32,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.34,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.36,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.38,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.4,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.42,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.44,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.46,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.48,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.5,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.52,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.54,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.56,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.58,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.6,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.62,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.64,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.66,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.68,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.7,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.72,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.74,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.76,0.18,0.35,0.22,0.24,0.27,0.02,0,0.02,0,0.02
12.78,0.18,0.35,0.23,0.24,0.27,0.02,0,0.02,0,0.02
12.8,0.18,0.35,0.23,0.24,0.27,0.02,0,0.02,0,0.02
12.82,0.18,0.35,0.23,0.24,0.27,0.02,0,0.02,0,0.02
12.84,0.18,0.35,0.23,0.24,0.27,0.02,0,0.02,0,0.02
12.86,0.18,0.35,0.23,0.24,0.27,0.02,0,0.02,0,0.02
12.88,0.18,0.35,0.23,0.24,0.27,0.02,0,0.02,0,0.02
12.9,0.18,0.35,0.23,0.24,0.27,0.02,0,0.02,0,0.02
